t_s,timestamp_us,x_m,y_m,z_m,yaw_rad,qx,qy,qz,qw,vx_mps,beta_rad,yaw_rate_radps
24.5,24500000,108.00008392333984,-59.58284378051758,0.0,-1.5708078145980835,0.0,0.0,-0.7071108222007751,0.7071027159690857,9.51298713684082,-2.23010147237801e-07,2.7164338462171145e-05
24.6,24600000,108.00007629394531,-60.534141540527344,0.0,-1.5708050727844238,0.0,0.0,-0.7071098685264587,0.7071036696434021,9.51298713684082,-1.571858433635498e-06,8.333630830748007e-06
24.700000000000003,24700000,108.00006866455078,-61.48543930053711,0.0,-1.570804238319397,0.0,0.0,-0.7071095705032349,0.707103967666626,9.51298713684082,-2.0083114122826373e-06,-8.984472515294328e-06
24.8,24800000,108.00006103515625,-62.436737060546875,0.0,-1.5708051919937134,0.0,0.0,-0.7071099281311035,0.7071036100387573,9.51298713684082,-4.534714435067144e-07,-1.0252627362206113e-05
24.900000000000002,24900000,108.00005340576172,-63.38803482055664,0.0,-1.5708062648773193,0.0,0.0,-0.7071102857589722,0.7071032524108887,9.51298713684082,1.882222591120808e-06,6.38475739833666e-06
25.0,25000000,108.00004577636719,-64.3393325805664,0.0,-1.5708056688308716,0.0,0.0,-0.7071101069450378,0.7071034908294678,9.51298713684082,2.9355433071032166e-06,2.6793815777637064e-05
25.1,25100000,108.00003814697266,-65.29063415527344,0.0,-1.5708030462265015,0.0,0.0,-0.7071091532707214,0.7071043848991394,9.51298713684082,1.754992581481929e-06,3.320514952065423e-05
25.200000000000003,25200000,108.00003051757812,-66.24193572998047,0.0,-1.570799708366394,0.0,0.0,-0.7071080207824707,0.7071055769920349,9.51298713684082,-6.60651267025969e-07,1.9816012354567647e-05
25.3,25300000,108.0000228881836,-67.1932373046875,0.0,-1.5707976818084717,0.0,0.0,-0.7071072459220886,0.7071062922477722,9.51298713684082,-2.3182051336334553e-06,-2.7016485546482727e-06
25.400000000000002,25400000,108.0000228881836,-68.14453887939453,0.0,-1.5707979202270508,0.0,0.0,-0.7071073651313782,0.7071062326431274,9.51298713684082,-1.7334803033008939e-06,-1.5178256035142113e-05
25.5,25500000,108.0000228881836,-69.09584045410156,0.0,-1.570799469947815,0.0,0.0,-0.7071079015731812,0.7071056365966797,9.51298713684082,-3.5719392599276034e-07,-1.407704439770896e-05
25.6,25600000,108.0000228881836,-70.0471420288086,0.0,-1.5708009004592896,0.0,0.0,-0.7071083784103394,0.7071051597595215,9.51298713684082,1.353300831397064e-06,-3.6527762858895585e-07
25.700000000000003,25700000,108.0000228881836,-70.99844360351562,0.0,-1.5708009004592896,0.0,0.0,-0.7071083784103394,0.7071051597595215,9.51298713684082,1.9196918401576113e-06,1.418321789969923e-05
25.8,25800000,108.0000228881836,-71.94974517822266,0.0,-1.570799469947815,0.0,0.0,-0.7071079015731812,0.7071056365966797,9.51298713684082,7.673551181142102e-07,1.6417820006608963e-05
25.900000000000002,25900000,108.0000228881836,-72.90104675292969,0.0,-1.5707978010177612,0.0,0.0,-0.7071073055267334,0.7071062326431274,9.51298713684082,-1.0701654673539451e-06,4.251000973454211e-06
26.0,26000000,108.0000228881836,-73.85234832763672,0.0,-1.570797324180603,0.0,0.0,-0.7071071267127991,0.7071064114570618,9.51298713684082,-2.033183591265697e-06,-1.2124278327974025e-05
26.1,26100000,108.0000228881836,-74.80364990234375,0.0,-1.5707985162734985,0.0,0.0,-0.7071075439453125,0.7071059942245483,9.51298713684082,-1.278375520996633e-06,-1.8714919860940427e-05
26.200000000000003,26200000,108.0000228881836,-75.75495147705078,0.0,-1.5708004236221313,0.0,0.0,-0.7071082592010498,0.7071053385734558,9.51298713684082,6.246624479899765e-07,-9.325269274995662e-06
26.3,26300000,108.0000228881836,-76.70625305175781,0.0,-1.5708013772964478,0.0,0.0,-0.7071085572242737,0.7071049809455872,9.51298713684082,2.080163312712102e-06,8.672919648233801e-06
26.400000000000002,26400000,108.0000228881836,-77.65755462646484,0.0,-1.570800542831421,0.0,0.0,-0.7071083188056946,0.707105278968811,9.51298713684082,1.752404614308034e-06,1.970032462850213e-05
26.5,26500000,108.0000228881836,-78.60885620117188,0.0,-1.5707985162734985,0.0,0.0,-0.7071075439453125,0.7071059942245483,9.51298713684082,-9.407517609361093e-08,1.4059734894544818e-05
26.6,26600000,108.0000228881836,-79.5601577758789,0.0,-1.570797085762024,0.0,0.0,-0.7071070671081543,0.7071064710617065,9.51298713684082,-1.9831149984383956e-06,-4.390129106468521e-06
26.700000000000003,26700000,108.0000228881836,-80.51145935058594,0.0,-1.5707975625991821,0.0,0.0,-0.7071072459220886,0.707106351852417,9.51298713684082,-2.173455641241162e-06,-1.965999763342552e-05
26.8,26800000,108.0000228881836,-81.46276092529297,0.0,-1.570799469947815,0.0,0.0,-0.7071079015731812,0.7071056365966797,9.51298713684082,-4.116292302569491e-07,-1.784507549018599e-05
