t_s,timestamp_us,x_m,y_m,z_m,yaw_rad,qx,qy,qz,qw,vx_mps,beta_rad,yaw_rate_radps
4.4,4400000,43.34019088745117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
4.5,4500000,44.303306579589844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
4.6000000000000005,4600000,45.266422271728516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
4.7,4700000,46.22953796386719,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
4.800000000000001,4800000,47.19265365600586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
4.9,4900000,48.15576934814453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.0,5000000,49.1188850402832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.1000000000000005,5100000,50.082000732421875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.2,5200000,51.04511642456055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.300000000000001,5300000,52.00823211669922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.4,5400000,52.97134780883789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.5,5500000,53.93446350097656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.6000000000000005,5600000,54.897579193115234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.7,5700000,55.860694885253906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.800000000000001,5800000,56.82381057739258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
5.9,5900000,57.78692626953125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
6.0,6000000,58.75004196166992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
6.1000000000000005,6100000,59.713157653808594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
6.2,6200000,60.676273345947266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
6.300000000000001,6300000,61.63938903808594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
