t,x,y,psi,vx,beta,r,ay_est,s,ey,epsi,v_target,delta_cmd,ax_cmd_requested,ax_cmd_control_limited,ax_cmd,ax_control_limit,ax_actual_limit,friction_usage_actual,control_mu,actual_mu,inside,goal,speed_limit,x_ref,y_ref,delta_eff,dvx_pred,beta_dot_res,r_dot_res,v_cmd,phase
11.200000000000001,101.460846,-0.25370985,-0.12872809,4.6760488,-0.06910876,-0.31577188,-1.4765646,101.5,-0.11717015410199016,0.05877190828323364,1.6686931820481412,-0.2980111074382871,-5.0,-1.3362647571307638,-1.3362647571307638,1.3362647571307638,1.3362647571307638,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,101.49122637409816,-0.14021349518995763,-0.29801109433174133,-0.14807456731796265,0.0,0.0,1.6686931820481412,turning
11.3,101.91933,-0.34561706,-0.16030528,4.535841,-0.075787656,-0.3323295,-1.5073938,102.0,-0.10872423989848275,0.08969472348690033,1.6686931820481412,-0.37655092377803195,-4.9641523361206055,-1.2919755021860078,-1.2919755021860078,1.2919755021860078,1.2919755021860078,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,101.97923167403619,-0.24870062631484213,-0.37655091285705566,-0.14020797610282898,0.0,0.0,1.6686931820481412,turning
11.4,102.36033,-0.45171297,-0.19353823,4.4022145,-0.082549036,-0.34647647,-1.5252638,102.5,-0.09163605419163423,0.11896176636219025,1.6686931820481412,-0.4550907401177768,-4.732715606689453,-1.255869368194934,-1.255869368194934,1.255869368194934,1.255869368194934,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,102.45950811664305,-0.38745641561462296,-0.45509073138237,-0.13362647593021393,0.0,0.0,1.6686931820481412,turning
11.5,102.78388,-0.57171434,-0.22818588,4.273017,-0.08922549,-0.360136,-1.5388672,103.0,-0.06826402465148534,0.14681412279605865,1.6686931820481412,-0.5235987755982988,-4.512142181396484,-1.2341047586205522,-1.2341047586205522,1.2341047586205522,1.2341047586205522,0.9999994903162638,0.2,0.2,1.0,0.0,11.11111111111111,102.93018023268839,-0.5559390247014857,-0.5235987901687622,-0.12919755280017853,0.0,0.0,1.6686931820481412,turning
11.600000000000001,103.18984,-0.7050787,-0.26419947,4.14743,-0.09616996,-0.3722242,-1.5437739,103.5,-0.04070007142213107,0.17330053448677063,1.6686931820481412,-0.5235987755982988,-4.298879623413086,-1.2170996810627712,-1.2170996810627712,1.2170996810627712,1.2170996810627712,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,103.38941005763151,-0.753490532592509,-0.5235987901687622,-0.12558694183826447,0.0,0.0,1.6686931820481412,turning
11.700000000000001,103.57794,-0.8513254,-0.30142188,4.0240192,-0.10317592,-0.38443333,-1.5469671,103.5,-0.008743692000871106,0.1360781192779541,1.6686931820481412,-0.5235987755982988,-4.091577053070068,-1.2108700704395865,-1.2108700704395865,1.2108700704395865,1.2108700704395865,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,103.38941005763151,-0.753490532592509,-0.5235987901687622,-0.12341047823429108,0.0,0.0,1.6686931820481412,turning
11.8,103.94785,-1.0097306,-0.3398652,3.9023092,-0.11065681,-0.3953362,-1.5427241,104.0,0.027240141355123936,0.16013479232788086,1.6686931820481412,-0.5235987755982988,-3.887866735458374,-1.2067877817894264,-1.2067877817894264,1.2067877817894264,1.2067877817894264,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,103.83540430883363,-0.9793395048770188,-0.5235987901687622,-0.12170996516942978,0.0,0.0,1.6686931820481412,turning
11.9,104.29915,-1.179651,-0.37939882,3.781222,-0.11828213,-0.4,-1.5124888,104.5,0.062247714579190344,0.18310117721557617,1.6686931820481412,-0.5235987755982988,-3.6869630813598633,-1.2122071923236812,-1.2122071923236812,1.2122071923236812,1.2122071923236812,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,104.26642138828817,-1.2326040061514565,-0.5235987901687622,-0.12108700722455978,0.0,0.0,1.6686931820481412,turning
12.0,104.6314,-1.3601625,-0.4193988,3.6605434,-0.12,-0.4,-1.4642174,105.0,0.09448346606856431,0.20560118556022644,1.6686931820481412,-0.5235987755982988,-3.487088203430176,-1.2497285443716486,-1.2497285443716486,1.2497285443716486,1.2497285443716486,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,104.6807781835237,-1.5122950439582574,-0.5235987901687622,-0.12067878246307373,0.0,0.0,1.6686931820481412,turning
12.100000000000001,104.94548,-1.5481755,-0.4593988,3.5393226,-0.12,-0.4,-1.415729,105.0,0.12577882443413277,0.1656011939048767,1.6686931820481412,-0.5235987755982988,-3.2878878116607666,-1.3059522999900464,-1.3059522999900464,1.3059522999900464,1.3059522999900464,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,104.6807781835237,-1.5122950439582574,-0.5235987901687622,-0.12122072279453278,0.0,0.0,1.6686931820481412,turning
