t,x,y,psi,vx,beta,r,ay_est,s,ey,epsi,v_target,delta_cmd,ax_cmd_requested,ax_cmd_control_limited,ax_cmd,ax_control_limit,ax_actual_limit,friction_usage_actual,control_mu,actual_mu,inside,goal,speed_limit,x_ref,y_ref,delta_eff,dvx_pred,beta_dot_res,r_dot_res,v_cmd,phase
18.6,104.283844,-26.945547,-2.184614,6.173612,0.04066073,0.3354012,2.070637,131.5,-3.716156005859375,-0.613817616305079,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-26.933629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
18.7,103.94906,-27.46425,-2.151074,6.173612,0.03890103,0.3354012,2.070637,132.0,-4.050941467285156,-0.5802776058528085,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-27.433629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
18.8,103.63092,-27.99333,-2.117534,6.173612,0.03714133,0.3354012,2.070637,132.5,-4.36907958984375,-0.546737595400538,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-27.933629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
18.900000000000002,103.32976,-28.53225,-2.083994,6.173612,0.03538163,0.3354012,2.070637,133.0,-4.6702423095703125,-0.5131975849482675,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-28.433629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.0,103.04587,-29.080467,-2.050454,6.173612,0.03362193,0.3354012,2.070637,133.5,-4.954132080078125,-0.479657574495997,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-28.933629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.1,102.77954,-29.637428,-2.016914,6.173612,0.03186223,0.3354012,2.070637,134.0,-5.220458984375,-0.4461175640437265,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-29.433629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.200000000000003,102.53105,-30.20257,-1.9833738,6.173612,0.03010253,0.3354012,2.070637,135.0,-5.4689483642578125,-0.41257743438216643,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-30.433629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.3,102.300644,-30.775324,-1.9498336,6.173612,0.028342832,0.3354012,2.070637,135.5,-5.6993560791015625,-0.37903730472060637,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-30.933629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.400000000000002,102.08855,-31.355108,-1.9162935,6.173612,0.026583133,0.3354012,2.070637,136.0,-5.9114532470703125,-0.3454971750590463,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-31.433629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.5,101.89498,-31.94134,-1.8827534,6.173612,0.024823435,0.3354012,2.070637,136.5,-6.105018615722656,-0.31195704539748625,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-31.933629385640828,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.6,101.72014,-32.533424,-1.8492132,6.173612,0.023063736,0.3354012,2.070637,137.0,-6.2798614501953125,-0.2784169157359262,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-32.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.700000000000003,101.5642,-33.130768,-1.8156731,6.173612,0.021304037,0.3354012,2.070637,137.5,-6.435798645019531,-0.24487678607436614,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-32.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.8,101.42732,-33.732765,-1.782133,6.173612,0.019544339,0.3354012,2.070637,138.5,-6.5726776123046875,-0.21133665641280608,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-33.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
19.900000000000002,101.30964,-34.338806,-1.7485929,6.173612,0.01778464,0.3354012,2.070637,139.0,-6.690361022949219,-0.17779652675124602,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-34.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
20.0,101.21127,-34.94828,-1.7150527,6.173612,0.016024942,0.3354012,2.070637,139.5,-6.788726806640625,-0.14425639708968596,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-34.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
20.1,101.132324,-35.560574,-1.6815126,6.173612,0.014265243,0.3354012,2.070637,140.0,-6.86767578125,-0.1107162674281259,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-35.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
20.200000000000003,101.07287,-36.175064,-1.6479725,6.173612,0.012505544,0.3354012,2.070637,140.5,-6.927131652832031,-0.07717613776656584,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-35.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
20.3,101.032974,-36.791134,-1.6144323,6.173612,0.010745846,0.3354012,2.070637,141.5,-6.9670257568359375,-0.043636008105005786,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-36.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
