trial,assumed_mu,actual_mu,control_mu,score,feasible,goal_reached,final_time,max_abs_ey,max_abs_beta,max_vx,max_abs_ax,max_abs_jerk,max_abs_delta,max_abs_steer_rate,max_friction_usage,friction_pen,v_straight,v_turn,brake_buffer_m,accel_buffer_m,lookahead_m,ky,kpsi,kv
678,0.9,0.9,0.9,56757595.160373956,0,1,24.5,4.299049377441406,0.11999999731779099,10.218575477600098,5.0,6.000000000000027,0.5235987755982988,0.7853981633974512,0.6663535973082002,0.0,10.218574379807235,3.661835755172449,9.448004700181459,15.286725565598973,7.005124347222463,0.18615703460212066,2.840872646660114,1.5185644443042703
679,0.9,0.9,0.9,1568433543.5872016,0,1,24.400000000000002,18.003585815429688,0.11999999731779099,10.651225090026855,2.483035972357745,3.755790098741384,0.5235987755982988,0.7853981633974514,0.49724041200349917,0.0,10.651225559765829,5.28453714846078,21.21490763833206,16.372540463785878,4.356217381492152,0.8591765336378764,2.5553713047453335,1.4732890793635807
680,0.9,0.9,0.9,319447146.56849086,0,1,27.5,10.862335205078125,0.11999999731779099,10.594191551208496,3.371218297366511,5.001328694279955,0.5235987755982988,0.785398163397451,0.4799723256438464,0.0,10.594191687599624,3.266573703642234,21.176028269018442,29.516457753521255,5.82075453427515,1.1104858085208018,2.7689546953577673,1.4453302293404724
681,0.9,0.9,0.9,151550160.31672662,0,1,23.400000000000002,6.9825592041015625,0.11999999731779099,10.461912155151367,2.957930326461792,4.6219053864479225,0.5235987755982988,0.785398163397451,0.5301790856175478,0.0,10.461912590095697,5.078687719733177,10.920836316324825,30.910006543960446,3.7233567826128713,0.2382132874079615,2.309767604764337,0.6960165607028739
682,0.9,0.9,0.9,430284735.4242784,0,1,23.1,9.5343017578125,0.11999999731779099,10.604436874389648,3.8604166821819854,6.000000000000022,0.5235987755982988,0.785398163397451,0.586447851533125,0.0,10.60443734693397,5.638028145278802,12.224903089072837,14.43855924967457,3.4628871322231563,0.3821139556397349,1.5969341470586984,1.4055843310023934
683,0.9,0.9,0.9,2660215.670328861,0,1,26.3,1.4080963134765625,0.11999999731779099,9.312357902526855,2.4354779413733256,3.4653609935379217,0.5235987755982988,0.785398163397451,0.4319904302706981,0.0,9.312357979047603,4.076028323513198,17.303957952086435,27.50302322539539,5.752034010968456,0.10012808496081294,1.1041111700975004,1.1451620670521125
684,0.9,0.9,0.9,663544181.3938054,0,1,22.5,9.758918762207031,0.11999999731779099,10.93099594116211,2.9135119915008545,4.5983728766441505,0.5235987755982988,0.785398163397451,0.549269517732504,0.0,10.930996066497356,5.897735070033492,9.615954543864955,16.689380254435278,2.0237908932655597,0.20124330832758813,1.0536084788722722,0.7199909853314849
685,0.9,0.9,0.9,329729.5631050684,0,1,27.400000000000002,0.78155517578125,0.11999999731779099,9.467241287231445,5.0,6.000000000000016,0.5235987755982988,0.7853981633974502,0.6585809529466731,0.0,9.43877032302998,3.4309514783190376,12.568415288731899,31.695173530094454,6.346079775742613,0.4082946902433127,1.1919118547806182,1.9717722136317632
686,0.9,0.9,0.9,2125599995.143054,0,1,27.3,17.000038146972656,0.11999999731779099,9.336115837097168,2.2164349485231125,3.3236807583971446,0.5235987755982988,0.785398163397451,0.4551961166458738,0.0,9.336116142071948,5.871134528481326,9.160781288711071,10.86542693166601,5.717811412861661,0.8471291402941146,2.72803126531722,0.8787207522761368
687,0.9,0.9,0.9,20441226.478863075,0,1,23.900000000000002,3.0851898193359375,0.11999999731779099,10.866363525390625,3.8718700408935547,4.396209207089171,0.5235987755982988,0.785398163397451,0.5857038078731596,0.0,10.866363842208512,3.9246159136029832,14.882525362732352,35.372869431285366,4.478843749232658,0.2255486201233698,2.7010484919145736,0.9425103835126553
688,0.9,0.9,0.9,315874202.1308322,0,1,22.900000000000002,9.548896789550781,0.11999999731779099,10.077513694763184,2.240175724029541,4.3198567628860625,0.5235987755982988,0.785398163397451,0.49956939821798974,0.0,10.077513686502277,6.4150481669788375,6.854410990121754,17.039706907072244,2.7962659287588743,0.11042529871736308,1.3574623030846185,0.6874443658372841
689,0.9,0.9,0.9,817331531.469531,0,1,26.5,14.72808837890625,0.11999999731779099,10.339999198913574,3.1729775610738162,3.482739286912456,0.5235987755982988,0.7853981633974514,0.5293925456548925,0.0,10.33999879877221,3.9784780427523074,13.16399767572892,29.638619750317012,4.410655605111228,0.6689182165592686,1.179155833864813,0.7206888672759644
690,0.9,0.9,0.9,49757164.71849901,0,1,26.5,3.97137451171875,0.11999999731779099,9.814591407775879,3.296475410461426,4.064247664651604,0.5235987755982988,0.7853981633974514,0.5099404439895373,0.0,9.8145915264722,3.5815112096792383,14.199239126447704,30.745081418157845,6.670577986558996,0.16254667568259762,2.4432731476765714,0.9258540164165107
691,0.9,0.9,0.9,387519478.21097934,0,1,25.6,9.912750244140625,0.11999999731779099,9.83912181854248,2.73547625541687,3.1789532249018038,0.5235987755982988,0.785398163397451,0.4741982185660247,0.0,9.839121694776209,4.9795853946503685,13.158071955285175,26.669559432976946,2.084359727959905,0.2974282675431332,0.6670520080659139,0.8607589838285666
692,0.9,0.9,0.9,4204956962.636346,0,1,28.6,25.75677490234375,0.11999999731779099,9.7427396774292,2.0756461850468315,2.2025967288979142,0.5235987755982988,0.7853981633974493,0.4522053541435361,0.0,9.74273959213606,5.170188882938635,16.119596655495418,15.849948608853238,6.881395132782792,0.7762452172817391,1.0154117364274025,0.7764806367949415
693,0.9,0.9,0.9,600455706.7803525,0,1,25.400000000000002,14.264778137207031,0.11999999731779099,10.857254028320312,3.9506397247314453,4.480160552753958,0.5235987755982988,0.785398163397451,0.5774776993463986,0.0,10.857254034980212,4.1106132680347125,12.509279773821826,41.68087102268817,6.405318919165423,0.42119073692748293,0.7321943421777187,0.8960321105507884
694,0.9,0.9,0.9,2274575549.607645,0,1,24.400000000000002,22.038604736328125,0.11999999731779099,11.090505599975586,3.2740728153091814,6.618309617042565,0.5235987755982988,0.785398163397451,0.5583029072827894,0.0,11.090505697684131,4.768903316446438,10.397531330361169,31.568311771240815,4.270117333007821,0.6582897277409375,0.9990605910569305,0.7029368979170197
695,0.9,0.9,0.9,3707987161.499424,0,1,25.0,28.93792724609375,0.11765367537736893,11.01396369934082,2.587185859680176,4.448447227478043,0.5235987755982988,0.785398163397451,0.5381399210403552,0.0,11.01396383338722,6.627407179143861,10.356621847607505,27.8409930684398,5.317927832384591,0.9806449004468729,0.7315411168315942,0.7215052018718313
696,0.9,0.9,0.9,3795590166.912526,0,1,26.8,27.146591186523438,0.11999999731779099,10.521224021911621,2.667588472366333,3.7434723740599196,0.5235987755982988,0.785398163397451,0.4974040742342376,0.0,10.521223611116291,4.811469348148415,16.051135388269135,25.738158798404452,4.989191681558974,1.1986787979843105,1.0625656939367405,0.7486944748119814
697,0.9,0.9,0.9,22901173.586049814,0,1,23.400000000000002,3.3702774047851562,0.11999999731779099,10.572402000427246,4.680711498452969,6.000000000000023,0.5235987755982988,0.785398163397451,0.6395142598963092,0.0,10.57240165090935,4.421875927918723,11.791324026210885,23.758002771532873,2.6120997534420396,0.2989664589400196,1.265559880455483,1.368894816299749
698,0.9,0.9,0.9,1492850022.1168568,0,1,28.1,16.096778869628906,0.11999999731779099,9.752022743225098,3.3352563008916567,4.284439918729381,0.5235987755982988,0.7853981633974496,0.5204738518335393,0.0,9.752022484351876,3.9715007332135364,13.140741426134724,20.074415961059948,6.388374428852108,0.8184120931285441,1.5168027640602961,0.9739729310203719
699,0.9,0.9,0.9,15794189.308317978,0,1,26.200000000000003,2.4765631358700753,0.11999999731779099,10.857714653015137,3.35217518098427,3.895251850605867,0.5235987755982988,0.785398163397451,0.5141639214492926,0.0,10.857714860692427,2.841407488104216,20.46170003270668,26.45060433535104,5.708994706844983,0.554051045222072,1.962199205395695,0.9942667017920067
700,0.9,0.9,0.9,3771601963.5191126,0,1,28.3,25.07452392578125,0.11999999731779099,9.870024681091309,2.2452361813912525,2.8016354343876313,0.5235987755982988,0.7853981633974493,0.4567121857787557,0.0,9.870024374419241,5.22692339804536,17.131867225283855,23.82297782081732,7.055275945238333,0.96680075931778,1.6689518179908553,1.033732553304567
701,0.9,0.9,0.9,1438978027.253614,0,1,29.1,15.2216796875,0.11999999731779099,10.478492736816406,3.2922494213785924,3.2545881866282476,0.5235987755982988,0.7853981633974498,0.5242134805129354,0.0,10.47849319083678,3.303844020695734,15.564036902595623,29.341446559313773,5.335651479758748,1.109163204645841,2.1527175353028225,0.706021011455783
